label,text
promo,ফ্ল্যাট ১৫% ডিসকাউন্ট সব শপিংয়ে। কোড: DISCOUNT15.
normal,"হ্যালো, আপনি কি করছেন?"
normal,শুভ পয়লা বৈশাখ!
promo,সিস্টেমের মান উন্নয়নের জন্য ১১মে রাত ১১:৫৯ থেকে ১২মে সকাল ৮টা পর্যন্ত ফ্লেক্সিলোডের মাধ্যমে মোবাইল রিচার্জ বন্ধ থাকবে। তবে এই সময় মাইজিপি অ্যাপ বা স্ক্রাচ কার্ড দিয়ে রিচার্জ করা যাবে।
spam,"আপনার প্যাকেজ হোল্ডে আছে, এখানে আপনার প্যাকেজ শিপিং সম্পূর্ণ করার জন্য আপনাকে আরও তথ্য প্রদান করতে হবে:https://ow.ly/ xjfF50QsUP4"
normal,আপনার দিন কেমন কাটছে?
normal,আমার কাছে কোনো নতুন খবর আছে?
normal,কি খাবে? আজ মাংসের রান্না হচ্ছে। তুমি?
spam,প্রিয় গ্রাহক আপনার নাম্বারের ১০ জিবি ইন্টারনেট এবং ১০০ মিনিট ফ্রি পেতে নিচের লিংকে ক্লিক করুন
spam,আপনার ক্রেডিট কার্ডের লিমিট বাড়াতে এখানে ক্লিক করুন: http://bit.ly/CardLimit
normal,ধন্যবাদ ভাই।
promo,ভ্রমণ প্যাকেজে ২০% ছাড়! বুকিং করতে আজই যোগাযোগ করুন।
spam,"প্রিয় গ্রাহক, সন্দেহজনক লেনদেনের কারণে আপনার একাউন্ট সাময়িক ভাবে বন্ধ করা হয়েছে।বাংলাদেশ ব্যাংক এর নিতীমালা অনুসারে সঠিক তথ্যের ভিত্তিতে পুনরায় সচল করে দাওয়া হবে। একজন ম্যানেজার আপনাকে কল দেবে ( ...... )"
spam,দয়া করে আপনার ছেলের সমস্যার জন্য তাড়াতাড়ি টাকা পাঠান।
promo,৩০জিবি (বোনাস সহ) ৩০০টাকা ৩০দিন। ডায়াল *১২১*৫২৫৪# বা mygp.li/mo
normal,"সাফল্য তোমার দিকে আসবে, ধৈর্য ধরো।"
normal,আসসালামুয়ালাইকুম।
spam,"⏩নতুন ওয়েবসাইট [PROFITSHOP24]
▶️রেজিষ্ট্রেশন ফি 15 টাকা
▶️ রেজিস্ট্রেশন লিং: ইনবক্স।
🌟 কাজ হলোঃ
ইউটিউবে ভিডিও দেখা,,অথবা ফেসবুকে একটা Page ফলো দিয়ে আপনি 1-3 টাকা ইনকাম করতে পারবেন ।🔥😱
👉মাত্র ৩৫ টাকা হলেই উইথড্র দিতে পারবেন 👈"
promo,"“আপনার জীবন, স্বাস্থ্য ও সম্পদের অনাকাঙ্খিত/দুর্ঘটনাজনিত ক্ষতি লাঘবের ব্যবস্থা হলো বীমা। বীমা করুন, ঝুঁকিমুক্ত থাকুন”-বীমা উন্নয়ন ও নিয়ন্ত্রণ কর্তৃপক্ষ।"
normal,তোমার সাহস অসাধারণ।
promo,"বেশি বেশি আড্ডা+ইন্টারনেটিং,নাও ৫জিবি+১৫০মি@৳১৪৯,৭দিন cutt.ly/owEyhCVt"
promo,"গ্রামীণফোনের মিনিট অফার এখন আরো আকর্ষণীয়! ২৭ মিনিট ২৪ ঘন্টা, নিতে রিচার্জ বা বিকাশ করুন ১৯ টাকা।"
promo,"ফুলঅন ইন্টারনেটিংয়ে পকেট সেভিং,নাও ২জিবি@৳৬৯,৭ দিন- cutt.ly/CwUPKGTR"
spam,আপনার ইমেল ঠিকানাটি যাচাই করতে এখানে ক্লিক করুন: [emailsecure.net/VerifyBD]
promo,৩০জিবি (বোনাস সহ) ৩০০টাকা ৩০দিন। ডায়াল *১২১*৫২৫৪# বা mygp.li/mo
promo,"হটশট ক্যাশব্যাক ৳১৮! হটস্পট ডিলে ২২জিবি@৳১৭৯, ৭দিন: cutt.ly/fwLo4TBP"
promo,"পূর্বাচল সংলগ্ন নাভানা'র ৩,৫ ও ১০ কাঠার প্লট কিনুন – ০১৮৪৭-২১৪০১৯"
spam,বাংলাদেশ ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: https://wa.me/8801911011123
spam,সোনালী ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801816677889
spam,"স্মার্টফোন জেতার দুর্দান্ত অফার! সহজ কিছু প্রশ্নের উত্তর দিয়ে জিতে নিন ১৪,৯৯৯ টাকার আকর্ষণীয় স্মার্টফোন Oppo A17 মাত্র ৳২.৭৮/দিন, ডায়াল *213*664#"
promo,বোনাস সহ ২জিবি-৩৫টাকা-৭দিন। ডায়াল *১২১*৫০৩৭# বা mygp.li/mo
spam,প্রতিদিন ৫০০-৭০০ টাকা ইনকাম করুন! ফ্লেক্সিলোড সিম ব্যবহার করে ঘরে বসে। বিস্তারিত জানতে ইনবক্স করুন।
spam,"ভালোভাবে চেষ্টা করলে মাসে ৩০-৬০ হাজার টাকা ইনকাম করতে পারবেন ...!🥰কাজ করতে না চাইলে ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে।
শুধু telegram id লাগবে।"
normal,আমার নাম্বারে ০১৭৩৬৬৩৭৩৮৭ ফ্লেক্সিলোড করে দাও ৫০০ টাকা
promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0"
normal,শুভ প্রভাত!
spam,"আকর্ষণীয় চাকরি ও পড়াশোনা, মাসিক বেতন ২ লক্ষ+ এবং দক্ষিণ কোরিয়ায় স্থায়ী বসবাসের সুযোগ।
বিনামূল্যে টিউশন ও থাকার ব্যবস্থা।
যোগাযোগ করুন:
01720557103
01720557120
01321200716
01550402100"
normal,বিদ্যুতের চালার প্রয়োগ করা হয়।
normal,তুমি কি কনসার্টে যাচ্ছো?
promo,"‘করবো বীমা, গড়বো দেশ
স্মার্ট হবে বাংলাদেশ।’ বীমা উন্নয়ন ও নিয়ন্ত্রণ কর্তৃপক্ষ এবং আর্থিক প্রতিষ্ঠান বিভাগ অর্থ মন্ত্রণালয়।"
